disturbance_matrix_id,source_pool,sink_pool,proportion
499,StemSnag,AboveGroundSlowSoil,0.10300000011920929
499,StemSnag,CO2,0.06199999898672104
499,StemSnag,CH4,0.006000000052154064
499,StemSnag,CO,0.0010000000474974513
499,BranchSnag,AboveGroundFastSoil,0.6460000276565552
499,BranchSnag,MediumSoil,0.1080000028014183
499,BranchSnag,AboveGroundSlowSoil,0.1080000028014183
499,BranchSnag,CO2,0.125
499,BranchSnag,CH4,0.012000000104308128
499,BranchSnag,CO,0.0010000000474974513
500,Merch,MediumSoil,0.3720000088214874
500,Merch,AboveGroundSlowSoil,0.06400000303983688
500,Merch,CO2,0.09300000220537186
500,Merch,CH4,0.008999999612569809
500,Merch,CO,0.0010000000474974513
500,Merch,Products,0.460999995470047
500,Foliage,AboveGroundVeryFastSoil,0.7599999904632568
500,Foliage,CO2,0.20600000023841858
500,Foliage,CH4,0.03099999949336052
500,Foliage,CO,0.003000000026077032
500,Other,AboveGroundFastSoil,0.8289999961853027
500,Other,CO2,0.15399999916553497
500,Other,CH4,0.014999999664723873
500,Other,CO,0.0020000000949949026
500,CoarseRoots,AboveGroundFastSoil,0.5
500,CoarseRoots,BelowGroundFastSoil,0.5
500,FineRoots,AboveGroundVeryFastSoil,0.4350000023841858
500,FineRoots,BelowGroundVeryFastSoil,0.4350000023841858
500,FineRoots,CO2,0.11800000071525574
500,FineRoots,CH4,0.012000000104308128
500,AboveGroundVeryFastSoil,AboveGroundVeryFastSoil,0.6510000228881836
500,AboveGroundVeryFastSoil,MediumSoil,0.10899999737739563
500,AboveGroundVeryFastSoil,AboveGroundSlowSoil,0.10899999737739563
500,AboveGroundVeryFastSoil,CO2,0.11800000071525574
500,AboveGroundVeryFastSoil,CH4,0.012000000104308128
500,AboveGroundVeryFastSoil,CO,0.0010000000474974513
500,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,0.6510000228881836
500,BelowGroundVeryFastSoil,MediumSoil,0.10899999737739563
500,BelowGroundVeryFastSoil,BelowGroundSlowSoil,0.10899999737739563
500,BelowGroundVeryFastSoil,CO2,0.11800000071525574
500,BelowGroundVeryFastSoil,CH4,0.012000000104308128
500,BelowGroundVeryFastSoil,CO,0.0010000000474974513
500,AboveGroundFastSoil,AboveGroundFastSoil,0.6510000228881836
500,AboveGroundFastSoil,MediumSoil,0.10899999737739563
500,AboveGroundFastSoil,AboveGroundSlowSoil,0.10899999737739563
500,AboveGroundFastSoil,CO2,0.11800000071525574
500,AboveGroundFastSoil,CH4,0.012000000104308128
500,AboveGroundFastSoil,CO,0.0010000000474974513
500,BelowGroundFastSoil,BelowGroundFastSoil,0.6510000228881836
500,BelowGroundFastSoil,MediumSoil,0.10899999737739563
500,BelowGroundFastSoil,BelowGroundSlowSoil,0.10899999737739563
500,BelowGroundFastSoil,CO2,0.11800000071525574
500,BelowGroundFastSoil,CH4,0.012000000104308128
500,BelowGroundFastSoil,CO,0.0010000000474974513
500,MediumSoil,MediumSoil,0.8299999833106995
500,MediumSoil,AboveGroundSlowSoil,0.10400000214576721
500,MediumSoil,CO2,0.05900000035762787
500,MediumSoil,CH4,0.006000000052154064
500,MediumSoil,CO,0.0010000000474974513
500,AboveGroundSlowSoil,AboveGroundSlowSoil,0.9670000076293945
500,AboveGroundSlowSoil,CO2,0.026000000536441803
500,AboveGroundSlowSoil,CH4,0.006000000052154064
500,AboveGroundSlowSoil,CO,0.0010000000474974513
500,BelowGroundSlowSoil,BelowGroundSlowSoil,0.9670000076293945
500,BelowGroundSlowSoil,CO2,0.026000000536441803
500,BelowGroundSlowSoil,CH4,0.006000000052154064
500,BelowGroundSlowSoil,CO,0.0010000000474974513
500,StemSnag,MediumSoil,0.8299999833106995
500,StemSnag,AboveGroundSlowSoil,0.10400000214576721
500,StemSnag,CO2,0.05900000035762787
500,StemSnag,CH4,0.006000000052154064
500,StemSnag,CO,0.0010000000474974513
500,BranchSnag,AboveGroundFastSoil,0.6510000228881836
500,BranchSnag,MediumSoil,0.10899999737739563
500,BranchSnag,AboveGroundSlowSoil,0.10899999737739563
500,BranchSnag,CO2,0.11800000071525574
500,BranchSnag,CH4,0.012000000104308128
500,BranchSnag,CO,0.0010000000474974513
501,Merch,MediumSoil,0.4000000059604645
501,Merch,AboveGroundSlowSoil,0.0689999982714653
501,Merch,CO2,0.03200000151991844
501,Merch,CH4,0.003000000026077032
501,Merch,Products,0.4959999918937683
501,Foliage,AboveGroundVeryFastSoil,0.9169999957084656
501,Foliage,CO2,0.07100000232458115
501,Foliage,CH4,0.010999999940395355
501,Foliage,CO,0.0010000000474974513
501,Other,AboveGroundFastSoil,0.9409999847412109
501,Other,CO2,0.05299999937415123
501,Other,CH4,0.004999999888241291
501,Other,CO,0.0010000000474974513
501,CoarseRoots,AboveGroundFastSoil,0.5
501,CoarseRoots,BelowGroundFastSoil,0.5
501,FineRoots,AboveGroundVeryFastSoil,0.4884999990463257
501,FineRoots,BelowGroundVeryFastSoil,0.4884999990463257
501,FineRoots,CO2,0.020999999716877937
501,FineRoots,CH4,0.0020000000949949026
501,AboveGroundVeryFastSoil,AboveGroundVeryFastSoil,0.7329999804496765
501,AboveGroundVeryFastSoil,MediumSoil,0.12200000137090683
501,AboveGroundVeryFastSoil,AboveGroundSlowSoil,0.12200000137090683
501,AboveGroundVeryFastSoil,CO2,0.020999999716877937
501,AboveGroundVeryFastSoil,CH4,0.0020000000949949026
501,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,0.7329999804496765
501,BelowGroundVeryFastSoil,MediumSoil,0.12200000137090683
501,BelowGroundVeryFastSoil,BelowGroundSlowSoil,0.12200000137090683
501,BelowGroundVeryFastSoil,CO2,0.020999999716877937
501,BelowGroundVeryFastSoil,CH4,0.0020000000949949026
501,AboveGroundFastSoil,AboveGroundFastSoil,0.7329999804496765
501,AboveGroundFastSoil,MediumSoil,0.12200000137090683
501,AboveGroundFastSoil,AboveGroundSlowSoil,0.12200000137090683
501,AboveGroundFastSoil,CO2,0.020999999716877937
501,AboveGroundFastSoil,CH4,0.0020000000949949026
501,BelowGroundFastSoil,BelowGroundFastSoil,0.7329999804496765
501,BelowGroundFastSoil,MediumSoil,0.12200000137090683
501,BelowGroundFastSoil,BelowGroundSlowSoil,0.12200000137090683
501,BelowGroundFastSoil,CO2,0.020999999716877937
501,BelowGroundFastSoil,CH4,0.0020000000949949026
501,MediumSoil,MediumSoil,0.878000020980835
501,MediumSoil,AboveGroundSlowSoil,0.10999999940395355
501,MediumSoil,CO2,0.010999999940395355
501,MediumSoil,CH4,0.0010000000474974513
501,AboveGroundSlowSoil,AboveGroundSlowSoil,0.9940000176429749
501,AboveGroundSlowSoil,CO2,0.004999999888241291
501,AboveGroundSlowSoil,CH4,0.0010000000474974513
501,BelowGroundSlowSoil,BelowGroundSlowSoil,0.9940000176429749
501,BelowGroundSlowSoil,CO2,0.004999999888241291
501,BelowGroundSlowSoil,CH4,0.0010000000474974513
501,StemSnag,MediumSoil,0.878000020980835
501,StemSnag,AboveGroundSlowSoil,0.10999999940395355
501,StemSnag,CO2,0.010999999940395355
501,StemSnag,CH4,0.0010000000474974513
501,BranchSnag,AboveGroundFastSoil,0.7329999804496765
501,BranchSnag,MediumSoil,0.12200000137090683
501,BranchSnag,AboveGroundSlowSoil,0.12200000137090683
501,BranchSnag,CO2,0.020999999716877937
501,BranchSnag,CH4,0.0020000000949949026
502,Merch,MediumSoil,0.28600001335144043
502,Merch,AboveGroundSlowSoil,0.04899999871850014
502,Merch,CO2,0.27799999713897705
502,Merch,CH4,0.02800000086426735
502,Merch,CO,0.003000000026077032
502,Merch,Products,0.35600000619888306
502,Foliage,AboveGroundVeryFastSoil,0.27799999713897705
502,Foliage,CO2,0.6190000176429749
502,Foliage,CH4,0.09399999678134918
502,Foliage,CO,0.008999999612569809
502,Other,AboveGroundFastSoil,0.48500001430511475
502,Other,CO2,0.46399998664855957
502,Other,CH4,0.04600000008940697
502,Other,CO,0.004999999888241291
502,CoarseRoots,AboveGroundFastSoil,0.5
502,CoarseRoots,BelowGroundFastSoil,0.5
502,FineRoots,AboveGroundVeryFastSoil,0.34850001335144043
502,FineRoots,BelowGroundVeryFastSoil,0.34850001335144043
502,FineRoots,CO2,0.2750000059604645
502,FineRoots,CH4,0.02800000086426735
502,AboveGroundVeryFastSoil,AboveGroundVeryFastSoil,0.5199999809265137
502,AboveGroundVeryFastSoil,MediumSoil,0.08699999749660492
502,AboveGroundVeryFastSoil,AboveGroundSlowSoil,0.08699999749660492
502,AboveGroundVeryFastSoil,CO2,0.2750000059604645
502,AboveGroundVeryFastSoil,CH4,0.02800000086426735
502,AboveGroundVeryFastSoil,CO,0.003000000026077032
502,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,0.5199999809265137
502,BelowGroundVeryFastSoil,MediumSoil,0.08699999749660492
502,BelowGroundVeryFastSoil,BelowGroundSlowSoil,0.08699999749660492
502,BelowGroundVeryFastSoil,CO2,0.2750000059604645
502,BelowGroundVeryFastSoil,CH4,0.02800000086426735
502,BelowGroundVeryFastSoil,CO,0.003000000026077032
502,AboveGroundFastSoil,AboveGroundFastSoil,0.5199999809265137
502,AboveGroundFastSoil,MediumSoil,0.08699999749660492
502,AboveGroundFastSoil,AboveGroundSlowSoil,0.08699999749660492
502,AboveGroundFastSoil,CO2,0.2750000059604645
502,AboveGroundFastSoil,CH4,0.02800000086426735
502,AboveGroundFastSoil,CO,0.003000000026077032
502,BelowGroundFastSoil,BelowGroundFastSoil,0.5199999809265137
502,BelowGroundFastSoil,MediumSoil,0.08699999749660492
502,BelowGroundFastSoil,BelowGroundSlowSoil,0.08699999749660492
502,BelowGroundFastSoil,CO2,0.2750000059604645
502,BelowGroundFastSoil,CH4,0.02800000086426735
502,BelowGroundFastSoil,CO,0.003000000026077032
502,MediumSoil,MediumSoil,0.7519999742507935
502,MediumSoil,AboveGroundSlowSoil,0.09399999678134918
502,MediumSoil,CO2,0.1379999965429306
502,MediumSoil,CH4,0.014000000432133675
502,MediumSoil,CO,0.0020000000949949026
502,AboveGroundSlowSoil,AboveGroundSlowSoil,0.9229999780654907
502,AboveGroundSlowSoil,CO2,0.061000000685453415
502,AboveGroundSlowSoil,CH4,0.014000000432133675
502,AboveGroundSlowSoil,CO,0.0020000000949949026
502,BelowGroundSlowSoil,BelowGroundSlowSoil,0.9229999780654907
502,BelowGroundSlowSoil,CO2,0.061000000685453415
502,BelowGroundSlowSoil,CH4,0.014000000432133675
502,BelowGroundSlowSoil,CO,0.0020000000949949026
502,StemSnag,MediumSoil,0.7519999742507935
502,StemSnag,AboveGroundSlowSoil,0.09399999678134918
502,StemSnag,CO2,0.1379999965429306
502,StemSnag,CH4,0.014000000432133675
502,StemSnag,CO,0.0020000000949949026
502,BranchSnag,AboveGroundFastSoil,0.5199999809265137
502,BranchSnag,MediumSoil,0.08699999749660492
502,BranchSnag,AboveGroundSlowSoil,0.08699999749660492
502,BranchSnag,CO2,0.2750000059604645
502,BranchSnag,CH4,0.02800000086426735
502,BranchSnag,CO,0.003000000026077032
503,Merch,MediumSoil,0.2939999997615814
503,Merch,AboveGroundSlowSoil,0.050999999046325684
503,Merch,CO2,0.25999999046325684
503,Merch,CH4,0.026000000536441803
503,Merch,CO,0.003000000026077032
503,Merch,Products,0.3659999966621399
503,Foliage,AboveGroundVeryFastSoil,0.32499998807907104
503,Foliage,CO2,0.578000009059906
503,Foliage,CH4,0.08799999952316284
503,Foliage,CO,0.008999999612569809
503,Other,AboveGroundFastSoil,0.5180000066757202
503,Other,CO2,0.4339999854564667
503,Other,CH4,0.0430000014603138
503,Other,CO,0.004999999888241291
503,CoarseRoots,AboveGroundFastSoil,0.5
503,CoarseRoots,BelowGroundFastSoil,0.5
503,FineRoots,AboveGroundVeryFastSoil,0.38100001215934753
503,FineRoots,BelowGroundVeryFastSoil,0.38100001215934753
503,FineRoots,CO2,0.2160000056028366
503,FineRoots,CH4,0.02199999988079071
503,AboveGroundVeryFastSoil,AboveGroundVeryFastSoil,0.5699999928474426
503,AboveGroundVeryFastSoil,MediumSoil,0.0949999988079071
503,AboveGroundVeryFastSoil,AboveGroundSlowSoil,0.0949999988079071
503,AboveGroundVeryFastSoil,CO2,0.2160000056028366
503,AboveGroundVeryFastSoil,CH4,0.02199999988079071
503,AboveGroundVeryFastSoil,CO,0.0020000000949949026
503,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,0.5699999928474426
503,BelowGroundVeryFastSoil,MediumSoil,0.0949999988079071
503,BelowGroundVeryFastSoil,BelowGroundSlowSoil,0.0949999988079071
503,BelowGroundVeryFastSoil,CO2,0.2160000056028366
503,BelowGroundVeryFastSoil,CH4,0.02199999988079071
503,BelowGroundVeryFastSoil,CO,0.0020000000949949026
503,AboveGroundFastSoil,AboveGroundFastSoil,0.5699999928474426
503,AboveGroundFastSoil,MediumSoil,0.0949999988079071
503,AboveGroundFastSoil,AboveGroundSlowSoil,0.0949999988079071
503,AboveGroundFastSoil,CO2,0.2160000056028366
503,AboveGroundFastSoil,CH4,0.02199999988079071
503,AboveGroundFastSoil,CO,0.0020000000949949026
503,BelowGroundFastSoil,BelowGroundFastSoil,0.5699999928474426
503,BelowGroundFastSoil,MediumSoil,0.0949999988079071
503,BelowGroundFastSoil,BelowGroundSlowSoil,0.0949999988079071
503,BelowGroundFastSoil,CO2,0.2160000056028366
503,BelowGroundFastSoil,CH4,0.02199999988079071
503,BelowGroundFastSoil,CO,0.0020000000949949026
503,MediumSoil,MediumSoil,0.7820000052452087
503,MediumSoil,AboveGroundSlowSoil,0.09799999743700027
503,MediumSoil,CO2,0.1080000028014183
503,MediumSoil,CH4,0.010999999940395355
503,MediumSoil,CO,0.0010000000474974513
503,AboveGroundSlowSoil,AboveGroundSlowSoil,0.9399999976158142
503,AboveGroundSlowSoil,CO2,0.04800000041723251
503,AboveGroundSlowSoil,CH4,0.010999999940395355
503,AboveGroundSlowSoil,CO,0.0010000000474974513
503,BelowGroundSlowSoil,BelowGroundSlowSoil,0.9399999976158142
503,BelowGroundSlowSoil,CO2,0.04800000041723251
503,BelowGroundSlowSoil,CH4,0.010999999940395355
503,BelowGroundSlowSoil,CO,0.0010000000474974513
503,StemSnag,MediumSoil,0.7820000052452087
503,StemSnag,AboveGroundSlowSoil,0.09799999743700027
503,StemSnag,CO2,0.1080000028014183
503,StemSnag,CH4,0.010999999940395355
503,StemSnag,CO,0.0010000000474974513
503,BranchSnag,AboveGroundFastSoil,0.5699999928474426
503,BranchSnag,MediumSoil,0.0949999988079071
503,BranchSnag,AboveGroundSlowSoil,0.0949999988079071
503,BranchSnag,CO2,0.2160000056028366
503,BranchSnag,CH4,0.02199999988079071
503,BranchSnag,CO,0.0020000000949949026
504,Merch,MediumSoil,0.32600000500679016
504,Merch,AboveGroundSlowSoil,0.0560000017285347
504,Merch,CO2,0.19099999964237213
504,Merch,CH4,0.01899999938905239
504,Merch,CO,0.0020000000949949026
504,Merch,Products,0.4059999883174896
504,Foliage,AboveGroundVeryFastSoil,0.5059999823570251
504,Foliage,CO2,0.06400000303983688
504,Foliage,CH4,0.006000000052154064
504,Other,AboveGroundFastSoil,0.6460000276565552
504,Other,CO2,0.3179999887943268
504,Other,CH4,0.03200000151991844
504,Other,CO,0.004000000189989805
504,CoarseRoots,AboveGroundFastSoil,0.5
504,CoarseRoots,BelowGroundFastSoil,0.5
504,FineRoots,AboveGroundVeryFastSoil,0.4404999911785126
504,FineRoots,BelowGroundVeryFastSoil,0.4404999911785126
504,FineRoots,CO2,0.1080000028014183
504,FineRoots,CH4,0.010999999940395355
504,AboveGroundVeryFastSoil,AboveGroundVeryFastSoil,0.6600000262260437
504,AboveGroundVeryFastSoil,MediumSoil,0.10999999940395355
504,AboveGroundVeryFastSoil,AboveGroundSlowSoil,0.10999999940395355
504,AboveGroundVeryFastSoil,CO2,0.1080000028014183
504,AboveGroundVeryFastSoil,CH4,0.010999999940395355
504,AboveGroundVeryFastSoil,CO,0.0010000000474974513
504,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,0.6600000262260437
504,BelowGroundVeryFastSoil,MediumSoil,0.10999999940395355
504,BelowGroundVeryFastSoil,BelowGroundSlowSoil,0.10999999940395355
504,BelowGroundVeryFastSoil,CO2,0.1080000028014183
504,BelowGroundVeryFastSoil,CH4,0.010999999940395355
504,BelowGroundVeryFastSoil,CO,0.0010000000474974513
504,AboveGroundFastSoil,AboveGroundFastSoil,0.6600000262260437
504,AboveGroundFastSoil,MediumSoil,0.10999999940395355
504,AboveGroundFastSoil,AboveGroundSlowSoil,0.10999999940395355
504,AboveGroundFastSoil,CO2,0.1080000028014183
504,AboveGroundFastSoil,CH4,0.010999999940395355
504,AboveGroundFastSoil,CO,0.0010000000474974513
504,BelowGroundFastSoil,BelowGroundFastSoil,0.6600000262260437
504,BelowGroundFastSoil,MediumSoil,0.10999999940395355
504,BelowGroundFastSoil,BelowGroundSlowSoil,0.10999999940395355
504,BelowGroundFastSoil,CO2,0.1080000028014183
504,BelowGroundFastSoil,CH4,0.010999999940395355
504,BelowGroundFastSoil,CO,0.0010000000474974513
504,MediumSoil,MediumSoil,0.8360000252723694
504,MediumSoil,AboveGroundSlowSoil,0.10400000214576721
504,MediumSoil,CO2,0.05400000140070915
504,MediumSoil,CH4,0.004999999888241291
504,MediumSoil,CO,0.0010000000474974513
504,AboveGroundSlowSoil,AboveGroundSlowSoil,0.9700000286102295
504,AboveGroundSlowSoil,CO2,0.024000000208616257
504,AboveGroundSlowSoil,CH4,0.004999999888241291
504,AboveGroundSlowSoil,CO,0.0010000000474974513
504,BelowGroundSlowSoil,BelowGroundSlowSoil,0.9700000286102295
504,BelowGroundSlowSoil,CO2,0.024000000208616257
504,BelowGroundSlowSoil,CH4,0.004999999888241291
504,BelowGroundSlowSoil,CO,0.0010000000474974513
504,StemSnag,MediumSoil,0.8360000252723694
504,StemSnag,AboveGroundSlowSoil,0.10400000214576721
504,StemSnag,CO2,0.05400000140070915
504,StemSnag,CH4,0.004999999888241291
504,StemSnag,CO,0.0010000000474974513
504,BranchSnag,AboveGroundFastSoil,0.6600000262260437
504,BranchSnag,MediumSoil,0.10999999940395355
504,BranchSnag,AboveGroundSlowSoil,0.10999999940395355
504,BranchSnag,CO2,0.1080000028014183
504,BranchSnag,CH4,0.010999999940395355
504,BranchSnag,CO,0.0010000000474974513
505,Merch,MediumSoil,0.2800000011920929
505,Merch,Products,0.7200000286102295
505,Foliage,AboveGroundVeryFastSoil,0.8999999761581421
505,Foliage,CO2,0.10000000149011612
505,Other,AboveGroundFastSoil,1.0
505,CoarseRoots,AboveGroundFastSoil,0.5
505,CoarseRoots,BelowGroundFastSoil,0.5
505,FineRoots,AboveGroundVeryFastSoil,0.5
505,FineRoots,BelowGroundVeryFastSoil,0.5
505,AboveGroundVeryFastSoil,AboveGroundVeryFastSoil,1.0
505,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,1.0
505,AboveGroundFastSoil,AboveGroundFastSoil,1.0
505,BelowGroundFastSoil,BelowGroundFastSoil,1.0
505,MediumSoil,MediumSoil,1.0
505,AboveGroundSlowSoil,AboveGroundSlowSoil,1.0
505,BelowGroundSlowSoil,BelowGroundSlowSoil,1.0
505,StemSnag,MediumSoil,1.0
505,BranchSnag,AboveGroundFastSoil,1.0
506,Merch,MediumSoil,1.0
506,Foliage,AboveGroundVeryFastSoil,1.0
506,Other,AboveGroundFastSoil,1.0
506,CoarseRoots,AboveGroundFastSoil,0.5
506,CoarseRoots,BelowGroundFastSoil,0.5
506,FineRoots,AboveGroundVeryFastSoil,0.5
506,FineRoots,BelowGroundVeryFastSoil,0.5
506,AboveGroundVeryFastSoil,AboveGroundVeryFastSoil,1.0
506,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,1.0
506,AboveGroundFastSoil,AboveGroundFastSoil,1.0
506,BelowGroundFastSoil,BelowGroundFastSoil,1.0
506,MediumSoil,MediumSoil,1.0
506,AboveGroundSlowSoil,AboveGroundSlowSoil,1.0
506,BelowGroundSlowSoil,BelowGroundSlowSoil,1.0
506,StemSnag,MediumSoil,1.0
506,BranchSnag,AboveGroundFastSoil,1.0
507,Merch,Merch,1.0
507,Foliage,Foliage,1.0
507,Other,Other,1.0
507,CoarseRoots,CoarseRoots,1.0
507,FineRoots,FineRoots,1.0
507,AboveGroundVeryFastSoil,AboveGroundVeryFastSoil,1.0
507,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,1.0
507,AboveGroundFastSoil,AboveGroundFastSoil,1.0
507,BelowGroundFastSoil,BelowGroundFastSoil,1.0
507,MediumSoil,MediumSoil,1.0
507,AboveGroundSlowSoil,AboveGroundSlowSoil,1.0
507,BelowGroundSlowSoil,BelowGroundSlowSoil,1.0
507,StemSnag,StemSnag,1.0
507,BranchSnag,BranchSnag,1.0
508,Merch,Merch,0.5
508,Merch,MediumSoil,0.10000000149011612
508,Merch,Products,0.4000000059604645
508,Foliage,Foliage,0.5
508,Foliage,AboveGroundVeryFastSoil,0.5
508,Other,Other,0.5
508,Other,AboveGroundFastSoil,0.5
508,CoarseRoots,CoarseRoots,0.5
508,CoarseRoots,AboveGroundFastSoil,0.25
508,CoarseRoots,BelowGroundFastSoil,0.25
508,FineRoots,FineRoots,0.5
508,FineRoots,AboveGroundVeryFastSoil,0.25
508,FineRoots,BelowGroundVeryFastSoil,0.25
508,AboveGroundVeryFastSoil,AboveGroundVeryFastSoil,1.0
508,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,1.0
508,AboveGroundFastSoil,AboveGroundFastSoil,1.0
508,BelowGroundFastSoil,BelowGroundFastSoil,1.0
508,MediumSoil,MediumSoil,1.0
508,AboveGroundSlowSoil,AboveGroundSlowSoil,1.0
508,BelowGroundSlowSoil,BelowGroundSlowSoil,1.0
508,StemSnag,MediumSoil,0.5
508,StemSnag,StemSnag,0.5
508,BranchSnag,AboveGroundFastSoil,0.5
508,BranchSnag,BranchSnag,0.5
509,Merch,Merch,1.0
509,Foliage,Foliage,1.0
509,Other,Other,1.0
509,CoarseRoots,CoarseRoots,1.0
509,FineRoots,FineRoots,1.0
509,AboveGroundVeryFastSoil,AboveGroundVeryFastSoil,1.0
509,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,1.0
509,AboveGroundFastSoil,AboveGroundFastSoil,1.0
509,BelowGroundFastSoil,BelowGroundFastSoil,1.0
509,MediumSoil,MediumSoil,1.0
509,AboveGroundSlowSoil,AboveGroundSlowSoil,1.0
509,BelowGroundSlowSoil,BelowGroundSlowSoil,1.0
509,StemSnag,StemSnag,1.0
509,BranchSnag,BranchSnag,1.0
510,Merch,Merch,1.0
510,Foliage,Foliage,1.0
510,Other,Other,1.0
510,CoarseRoots,CoarseRoots,1.0
510,FineRoots,FineRoots,1.0
510,AboveGroundVeryFastSoil,AboveGroundVeryFastSoil,1.0
510,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,1.0
510,AboveGroundFastSoil,AboveGroundFastSoil,1.0
510,BelowGroundFastSoil,BelowGroundFastSoil,1.0
510,MediumSoil,MediumSoil,1.0
510,AboveGroundSlowSoil,AboveGroundSlowSoil,1.0
510,BelowGroundSlowSoil,BelowGroundSlowSoil,1.0
510,StemSnag,StemSnag,1.0
510,BranchSnag,BranchSnag,1.0
511,Merch,Merch,1.0
511,Foliage,Foliage,1.0
511,Other,Other,1.0
511,CoarseRoots,CoarseRoots,1.0
511,FineRoots,FineRoots,1.0
511,AboveGroundVeryFastSoil,AboveGroundVeryFastSoil,1.0
511,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,1.0
511,AboveGroundFastSoil,AboveGroundFastSoil,1.0
511,BelowGroundFastSoil,BelowGroundFastSoil,1.0
511,MediumSoil,MediumSoil,1.0
511,AboveGroundSlowSoil,AboveGroundSlowSoil,1.0
511,BelowGroundSlowSoil,BelowGroundSlowSoil,1.0
511,StemSnag,StemSnag,1.0
511,BranchSnag,BranchSnag,1.0
512,Merch,Merch,1.0
512,Foliage,Foliage,1.0
512,Other,Other,1.0
512,CoarseRoots,CoarseRoots,1.0
512,FineRoots,FineRoots,1.0
512,AboveGroundVeryFastSoil,AboveGroundVeryFastSoil,1.0
512,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,1.0
512,AboveGroundFastSoil,AboveGroundFastSoil,1.0
512,BelowGroundFastSoil,BelowGroundFastSoil,1.0
512,MediumSoil,MediumSoil,1.0
512,AboveGroundSlowSoil,AboveGroundSlowSoil,1.0
512,BelowGroundSlowSoil,BelowGroundSlowSoil,1.0
512,StemSnag,StemSnag,1.0
512,BranchSnag,BranchSnag,1.0
513,Merch,Merch,1.0
513,Foliage,Foliage,0.5
513,Foliage,AboveGroundVeryFastSoil,0.44999998807907104
513,Foliage,CO2,0.05000000074505806
513,Other,Other,1.0
513,CoarseRoots,CoarseRoots,1.0
513,FineRoots,FineRoots,1.0
513,AboveGroundVeryFastSoil,AboveGroundVeryFastSoil,1.0
513,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,1.0
513,AboveGroundFastSoil,AboveGroundFastSoil,1.0
513,BelowGroundFastSoil,BelowGroundFastSoil,1.0
513,MediumSoil,MediumSoil,1.0
513,AboveGroundSlowSoil,AboveGroundSlowSoil,1.0
513,BelowGroundSlowSoil,BelowGroundSlowSoil,1.0
513,StemSnag,StemSnag,1.0
513,BranchSnag,BranchSnag,1.0
514,Merch,Merch,1.0
514,Foliage,Foliage,0.5
514,Foliage,AboveGroundVeryFastSoil,0.44999998807907104
514,Foliage,CO2,0.05000000074505806
514,Other,Other,1.0
514,CoarseRoots,CoarseRoots,1.0
514,FineRoots,FineRoots,1.0
514,AboveGroundVeryFastSoil,AboveGroundVeryFastSoil,1.0
514,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,1.0
514,AboveGroundFastSoil,AboveGroundFastSoil,1.0
514,BelowGroundFastSoil,BelowGroundFastSoil,1.0
514,MediumSoil,MediumSoil,1.0
514,AboveGroundSlowSoil,AboveGroundSlowSoil,1.0
514,BelowGroundSlowSoil,BelowGroundSlowSoil,1.0
514,StemSnag,StemSnag,1.0
514,BranchSnag,BranchSnag,1.0
515,Merch,Merch,0.75
515,Merch,StemSnag,0.25
515,Foliage,Foliage,0.5
515,Foliage,AboveGroundVeryFastSoil,0.44999998807907104
515,Foliage,CO2,0.05000000074505806
515,Other,Other,0.75
515,Other,AboveGroundFastSoil,0.1899999976158142
515,Other,BranchSnag,0.05999999865889549
515,CoarseRoots,CoarseRoots,0.75
515,CoarseRoots,AboveGroundFastSoil,0.12999999523162842
515,CoarseRoots,BelowGroundFastSoil,0.11999999731779099
515,FineRoots,FineRoots,0.75
515,FineRoots,AboveGroundVeryFastSoil,0.12999999523162842
515,FineRoots,BelowGroundVeryFastSoil,0.11999999731779099
515,AboveGroundVeryFastSoil,AboveGroundVeryFastSoil,1.0
515,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,1.0
515,AboveGroundFastSoil,AboveGroundFastSoil,1.0
515,BelowGroundFastSoil,BelowGroundFastSoil,1.0
515,MediumSoil,MediumSoil,1.0
515,AboveGroundSlowSoil,AboveGroundSlowSoil,1.0
515,BelowGroundSlowSoil,BelowGroundSlowSoil,1.0
515,StemSnag,StemSnag,1.0
515,BranchSnag,BranchSnag,1.0
516,Merch,Merch,0.699999988079071
516,Merch,StemSnag,0.30000001192092896
516,Foliage,Foliage,0.5
516,Foliage,AboveGroundVeryFastSoil,0.44999998807907104
516,Foliage,CO2,0.05000000074505806
516,Other,Other,0.699999988079071
516,Other,AboveGroundFastSoil,0.22499999403953552
516,Other,BranchSnag,0.07500000298023224
516,CoarseRoots,CoarseRoots,0.699999988079071
